category,risk,record,tweakdb_id,entity_template,default_appearance,crowd_appearances,all_appearances,multiplayer_templates,character_type,affiliation,reaction_preset,archetype_data,archetype_name,genders,tags,visual_tags,is_crowd,is_light_crowd,is_child,is_bumpable,can_have_generic_talk,force_generic_talk,default_equipment,primary_equipment,secondary_equipment,quest,vendor,driving,state_machine,voice_tag,source
"civilian","candidate","Character.q307_tunnel_citizen_wa","0x00000020D5D7C3CE","ep1\quest\main_quests\q307\characters\q307_ent_tunnel_citizen_wa.ent.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.Crowd_NPC_Base","0x00000018CBE0EC6E","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.Fluff_Vendor_NPC_Base","0x0000001F84DBD0F0","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.LightCrowd_Base","0x00000019004683AA","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.MorningCrowdManCigarette","0x00000022764BB310","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.NightlifeMaleBig","0x0000001AF4BA6F68","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.Police","0x000000101DB23F1E","","None","random","None;random","","NPCType.Human","Factions.NCPD","ReactionPresets.Police_Aggressive","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Police_inline0","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.ServiceSpecialistMale","0x0000001F8752898D","","None","","None","","NPCType.Human","Factions.NCPD","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_base","0x000000271D42DA88","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_big","0x0000002628A3C226","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_child","0x00000028FBB8F8D1","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_droid","0x000000280FC61BCD","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_fat","0x0000002663CDA12C","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__man_massive","0x0000002A73E35DBC","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.gym_anim_cinematics__woman_base","0x00000029E5ADD433","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.q003_inhaler","0x00000016CEC41B46","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.q003_ms_netlink","0x000000193F1C0B4C","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.q005_hotel_guest_boy","0x0000001EABF311B4","","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.sq031_bushido_x_gorira","0x000000208A6C8F17","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.sq031_bushido_x_grace","0x0000001FC303747A","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","missing_template","Character.sq031_bushido_x_jake","0x0000001EFF1623F5","","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","None","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q302_protester_civilian_ma","0x0000002424EC6391","base\characters\entities\citizen\citizen__aldecaldos_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q000_roadhouse_town_female","0x0000002461582707","base\characters\entities\citizen\citizen__aldecaldos_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q302_protester_civilian_wa","0x0000002494C1994A","base\characters\entities\citizen\citizen__aldecaldos_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.ma_hey_spr_02_corpo_arasaka","0x000000255BAECD40","base\characters\entities\citizen\citizen__arasaka_corpo_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,false,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_lounge_fan_male_corpo","0x00000025B7296EB4","base\characters\entities\citizen\citizen__arasaka_corpo_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.ma_std_rcr_08_sergeant_02","0x00000023A3BB9578","base\characters\entities\citizen\citizen__biker_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"crowd","candidate","Character.dd_annaHamillKid","0x0000001A5FF1B972","base\characters\entities\citizen\citizen__children_mc.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Child","","humanoid","","","",true,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q302_protester_civilian_wa_fat","0x00000028F61612CD","base\characters\entities\citizen\citizen__chubby_waf__local.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q112_technician","0x000000190CD5C6E7","base\characters\entities\citizen\citizen__corporat_ma.ent","None","","None","","NPCType.Human","Factions.News54","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q301_border_bounty_corpo_ma","0x00000025D316B6BF","base\characters\entities\citizen\citizen__corporat_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","candidate","Character.mq012_ripperdoc_terminal","0x00000022CE61C789","base\characters\entities\citizen\citizen__corporat_mb.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Passive","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq031_cybereyes","0x000000196F075872","base\characters\entities\citizen\citizen__freak_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq031_drunk_guy","0x00000019D07BE36D","base\characters\entities\citizen\citizen__freak_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q301_border_bounty_low_life_ma","0x00000028184E6832","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_lighting_guy","0x0000001C6643218A","base\characters\entities\citizen\citizen__lowlife_ma.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.ma_std_rcr_08_captain_sergeant_03","0x0000002B3B5A7DA8","base\characters\entities\citizen\citizen__lowlife_mb.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","NPCQuestAffiliation.MinorActivity","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q302_protester_civilian_ma_big","0x000000281F35503A","base\characters\entities\citizen\citizen__lowlife_mb.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q103_rogue_crowd_female","0x000000216F1AD124","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Ganger_Aggressive","","humanoid","","","",true,false,false,false,true,false,"","Character.Quest_Combat_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.q301_border_bounty_low_life_wa","0x00000028A86392E9","base\characters\entities\citizen\citizen__lowlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_lounge_fan_female_mallrat","0x00000029220778EA","base\characters\entities\citizen\citizen__mallrat_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_riot_fan_female_mallrats","0x000000285FA0BC6F","base\characters\entities\citizen\citizen__mallrat_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","candidate","Character.mq012_ripperdoc_couch","0x0000001FC21BA78C","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Passive","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_makeup_artist","0x0000001D94F31759","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"crowd","unsafe_quest_or_scene","Character.sq017_riot_fan_female","0x0000001FD7ABA5A1","base\characters\entities\citizen\citizen__nightlife_wa.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
